['statefp', 'state_name', 'countyfp', 'county_name'],
['17', 'Illinois', '15', 'Carroll County'],
['17', 'Illinois', '17', 'Cass County'],
['17', 'Illinois', '19', 'Champaign County'],
['17', 'Illinois', '21', 'Christian County'],
['17', 'Illinois', '23', 'Clark County'],
['17', 'Illinois', '25', 'Clay County'],
['17', 'Illinois', '27', 'Clinton County'],
['17', 'Illinois', '29', 'Coles County'],
['17', 'Illinois', '31', 'Cook County'],
['17', 'Illinois', '33', 'Crawford County'],
['17', 'Illinois', '35', 'Cumberland County'],
['17', 'Illinois', '37', 'DeKalb County'],
['17', 'Illinois', '39', 'De Witt County'],
['17', 'Illinois', '41', 'Douglas County'],
['17', 'Illinois', '43', 'DuPage County'],
['17', 'Illinois', '45', 'Edgar County'],
['17', 'Illinois', '47', 'Edwards County'],
['17', 'Illinois', '49', 'Effingham County'],
['17', 'Illinois', '51', 'Fayette County'],
['17', 'Illinois', '53', 'Ford County'],
['17', 'Illinois', '55', 'Franklin County'],
['17', 'Illinois', '57', 'Fulton County'],
['17', 'Illinois', '59', 'Gallatin County'],
['17', 'Illinois', '61', 'Greene County'],
['17', 'Illinois', '63', 'Grundy County'],
['17', 'Illinois', '65', 'Hamilton County'],
['17', 'Illinois', '67', 'Hancock County'],
['17', 'Illinois', '69', 'Hardin County'],
['17', 'Illinois', '71', 'Henderson County'],
['17', 'Illinois', '73', 'Henry County'],
['17', 'Illinois', '75', 'Iroquois County'],
['17', 'Illinois', '77', 'Jackson County'],
['17', 'Illinois', '79', 'Jasper County'],
['17', 'Illinois', '81', 'Jefferson County'],
['17', 'Illinois', '83', 'Jersey County'],
['17', 'Illinois', '85', 'Jo Daviess County'],
['17', 'Illinois', '87', 'Johnson County'],
['17', 'Illinois', '89', 'Kane County'],
['17', 'Illinois', '91', 'Kankakee County'],
['17', 'Illinois', '93', 'Kendall County'],
['17', 'Illinois', '95', 'Knox County'],
['17', 'Illinois', '97', 'Lake County'],
['17', 'Illinois', '99', 'LaSalle County'],
['17', 'Illinois', '101', 'Lawrence County'],
['17', 'Illinois', '103', 'Lee County'],
['17', 'Illinois', '105', 'Livingston County'],
['17', 'Illinois', '107', 'Logan County'],
['17', 'Illinois', '109', 'McDonough County'],
['17', 'Illinois', '111', 'McHenry County'],
['17', 'Illinois', '113', 'McLean County'],
['17', 'Illinois', '115', 'Macon County'],
['17', 'Illinois', '117', 'Macoupin County'],
['17', 'Illinois', '119', 'Madison County'],
['17', 'Illinois', '121', 'Marion County'],
['17', 'Illinois', '123', 'Marshall County'],
['17', 'Illinois', '125', 'Mason County'],
['17', 'Illinois', '127', 'Massac County'],
['17', 'Illinois', '129', 'Menard County'],
['17', 'Illinois', '131', 'Mercer County'],
['17', 'Illinois', '133', 'Monroe County'],
['17', 'Illinois', '135', 'Montgomery County'],
['17', 'Illinois', '137', 'Morgan County'],
['17', 'Illinois', '139', 'Moultrie County'],
['17', 'Illinois', '141', 'Ogle County'],
['17', 'Illinois', '143', 'Peoria County'],
['17', 'Illinois', '145', 'Perry County'],
['17', 'Illinois', '147', 'Piatt County'],
['17', 'Illinois', '149', 'Pike County'],
['17', 'Illinois', '151', 'Pope County'],
['17', 'Illinois', '153', 'Pulaski County'],
['17', 'Illinois', '155', 'Putnam County'],
['17', 'Illinois', '157', 'Randolph County'],
['17', 'Illinois', '159', 'Richland County'],
['17', 'Illinois', '161', 'Rock Island County'],
['17', 'Illinois', '163', 'St. Clair County'],
['17', 'Illinois', '165', 'Saline County'],
['17', 'Illinois', '167', 'Sangamon County'],
['17', 'Illinois', '169', 'Schuyler County'],
['17', 'Illinois', '171', 'Scott County'],
['17', 'Illinois', '173', 'Shelby County'],
['17', 'Illinois', '175', 'Stark County'],
['17', 'Illinois', '177', 'Stephenson County'],
['17', 'Illinois', '179', 'Tazewell County'],
['17', 'Illinois', '181', 'Union County'],
['17', 'Illinois', '183', 'Vermilion County'],
['17', 'Illinois', '185', 'Wabash County'],
['17', 'Illinois', '187', 'Warren County'],
['17', 'Illinois', '189', 'Washington County'],
['17', 'Illinois', '191', 'Wayne County'],
['17', 'Illinois', '193', 'White County'],
['17', 'Illinois', '195', 'Whiteside County'],
['17', 'Illinois', '197', 'Will County'],
['17', 'Illinois', '199', 'Williamson County'],
['17', 'Illinois', '201', 'Winnebago County'],
['17', 'Illinois', '203', 'Woodford County'],
['18', 'Indiana', '1', 'Adams County'],
['18', 'Indiana', '3', 'Allen County'],
['18', 'Indiana', '5', 'Bartholomew County'],
['18', 'Indiana', '7', 'Benton County'],
['18', 'Indiana', '9', 'Blackford County'],
['18', 'Indiana', '11', 'Boone County'],
['18', 'Indiana', '13', 'Brown County'],
['18', 'Indiana', '15', 'Carroll County'],
['18', 'Indiana', '17', 'Cass County'],
['18', 'Indiana', '19', 'Clark County'],
['18', 'Indiana', '21', 'Clay County'],
['18', 'Indiana', '23', 'Clinton County'],
['18', 'Indiana', '25', 'Crawford County'],
['18', 'Indiana', '27', 'Daviess County'],
['18', 'Indiana', '29', 'Dearborn County'],
['18', 'Indiana', '31', 'Decatur County'],
['18', 'Indiana', '33', 'DeKalb County'],
['18', 'Indiana', '35', 'Delaware County'],
['18', 'Indiana', '37', 'Dubois County'],
['18', 'Indiana', '39', 'Elkhart County'],
['18', 'Indiana', '41', 'Fayette County'],
['18', 'Indiana', '43', 'Floyd County'],
['18', 'Indiana', '45', 'Fountain County'],
['18', 'Indiana', '47', 'Franklin County'],
['18', 'Indiana', '49', 'Fulton County'],
['18', 'Indiana', '51', 'Gibson County'],
['18', 'Indiana', '53', 'Grant County'],
['18', 'Indiana', '55', 'Greene County'],
['18', 'Indiana', '57', 'Hamilton County'],
['18', 'Indiana', '59', 'Hancock County'],
['18', 'Indiana', '61', 'Harrison County'],
['18', 'Indiana', '63', 'Hendricks County'],
['18', 'Indiana', '65', 'Henry County'],
['18', 'Indiana', '67', 'Howard County'],
['18', 'Indiana', '69', 'Huntington County'],
['18', 'Indiana', '71', 'Jackson County'],
['18', 'Indiana', '73', 'Jasper County'],
['18', 'Indiana', '75', 'Jay County'],
['18', 'Indiana', '77', 'Jefferson County'],
['18', 'Indiana', '79', 'Jennings County'],
['18', 'Indiana', '81', 'Johnson County'],
['18', 'Indiana', '83', 'Knox County'],
['18', 'Indiana', '85', 'Kosciusko County'],
['18', 'Indiana', '87', 'LaGrange County'],
['18', 'Indiana', '89', 'Lake County'],
['18', 'Indiana', '91', 'LaPorte County'],
['18', 'Indiana', '93', 'Lawrence County'],
['18', 'Indiana', '95', 'Madison County'],
['18', 'Indiana', '97', 'Marion County'],
['18', 'Indiana', '99', 'Marshall County'],
['18', 'Indiana', '101', 'Martin County'],
['18', 'Indiana', '103', 'Miami County'],
['18', 'Indiana', '105', 'Monroe County'],
['18', 'Indiana', '107', 'Montgomery County'],
['18', 'Indiana', '109', 'Morgan County'],
['18', 'Indiana', '111', 'Newton County'],
['18', 'Indiana', '113', 'Noble County'],
['18', 'Indiana', '115', 'Ohio County'],
['18', 'Indiana', '117', 'Orange County'],
['18', 'Indiana', '119', 'Owen County'],
['18', 'Indiana', '121', 'Parke County'],
['18', 'Indiana', '123', 'Perry County'],
['18', 'Indiana', '125', 'Pike County'],
['18', 'Indiana', '127', 'Porter County'],
['18', 'Indiana', '129', 'Posey County'],
['18', 'Indiana', '131', 'Pulaski County'],
['18', 'Indiana', '133', 'Putnam County'],
['18', 'Indiana', '135', 'Randolph County'],
['18', 'Indiana', '137', 'Ripley County'],
['18', 'Indiana', '139', 'Rush County'],
['18', 'Indiana', '141', 'St. Joseph County'],
['18', 'Indiana', '143', 'Scott County'],
['18', 'Indiana', '145', 'Shelby County'],
['18', 'Indiana', '147', 'Spencer County'],
['18', 'Indiana', '149', 'Starke County'],
['18', 'Indiana', '151', 'Steuben County'],
['18', 'Indiana', '153', 'Sullivan County'],
['18', 'Indiana', '155', 'Switzerland County'],
['18', 'Indiana', '157', 'Tippecanoe County'],
['18', 'Indiana', '159', 'Tipton County'],
['18', 'Indiana', '161', 'Union County'],
['18', 'Indiana', '163', 'Vanderburgh County'],
['18', 'Indiana', '165', 'Vermillion County'],
['18', 'Indiana', '167', 'Vigo County'],
['18', 'Indiana', '169', 'Wabash County'],
['18', 'Indiana', '171', 'Warren County'],
['18', 'Indiana', '173', 'Warrick County'],
['18', 'Indiana', '175', 'Washington County'],
['18', 'Indiana', '177', 'Wayne County'],
['18', 'Indiana', '179', 'Wells County'],
['18', 'Indiana', '181', 'White County'],
['18', 'Indiana', '183', 'Whitley County'],
['19', 'Iowa', '1', 'Adair County'],
['19', 'Iowa', '3', 'Adams County'],
['19', 'Iowa', '5', 'Allamakee County'],
['19', 'Iowa', '7', 'Appanoose County'],
['19', 'Iowa', '9', 'Audubon County'],
['19', 'Iowa', '11', 'Benton County'],
['19', 'Iowa', '13', 'Black Hawk County'],
['19', 'Iowa', '15', 'Boone County'],
['19', 'Iowa', '17', 'Bremer County'],
['19', 'Iowa', '19', 'Buchanan County'],
['19', 'Iowa', '21', 'Buena Vista County'],
['19', 'Iowa', '23', 'Butler County'],
['19', 'Iowa', '25', 'Calhoun County'],
['19', 'Iowa', '27', 'Carroll County'],
['19', 'Iowa', '29', 'Cass County'],
['19', 'Iowa', '31', 'Cedar County'],
['19', 'Iowa', '33', 'Cerro Gordo County'],
['19', 'Iowa', '35', 'Cherokee County'],
['19', 'Iowa', '37', 'Chickasaw County'],
['19', 'Iowa', '39', 'Clarke County'],
['19', 'Iowa', '41', 'Clay County'],
['19', 'Iowa', '43', 'Clayton County'],
['19', 'Iowa', '45', 'Clinton County'],
['19', 'Iowa', '47', 'Crawford County'],
['19', 'Iowa', '49', 'Dallas County'],
['19', 'Iowa', '51', 'Davis County'],
['19', 'Iowa', '53', 'Decatur County'],
['19', 'Iowa', '55', 'Delaware County'],
['19', 'Iowa', '57', 'Des Moines County'],
['19', 'Iowa', '59', 'Dickinson County'],
['19', 'Iowa', '61', 'Dubuque County'],
['19', 'Iowa', '63', 'Emmet County'],
['19', 'Iowa', '65', 'Fayette County'],
['19', 'Iowa', '67', 'Floyd County'],
['19', 'Iowa', '69', 'Franklin County'],
['19', 'Iowa', '71', 'Fremont County'],
['19', 'Iowa', '73', 'Greene County'],
['19', 'Iowa', '75', 'Grundy County'],
['19', 'Iowa', '77', 'Guthrie County'],
['19', 'Iowa', '79', 'Hamilton County'],
['19', 'Iowa', '81', 'Hancock County'],
['19', 'Iowa', '83', 'Hardin County'],
['19', 'Iowa', '85', 'Harrison County'],
['19', 'Iowa', '87', 'Henry County'],
['19', 'Iowa', '89', 'Howard County'],
['19', 'Iowa', '91', 'Humboldt County'],
['19', 'Iowa', '93', 'Ida County'],
['19', 'Iowa', '95', 'Iowa County'],
['19', 'Iowa', '97', 'Jackson County'],
['19', 'Iowa', '99', 'Jasper County'],
['19', 'Iowa', '101', 'Jefferson County'],
['19', 'Iowa', '103', 'Johnson County'],
['19', 'Iowa', '105', 'Jones County'],
['19', 'Iowa', '107', 'Keokuk County'],
['19', 'Iowa', '109', 'Kossuth County'],
['19', 'Iowa', '111', 'Lee County'],
['19', 'Iowa', '113', 'Linn County'],
['19', 'Iowa', '115', 'Louisa County'],
['19', 'Iowa', '117', 'Lucas County'],
['19', 'Iowa', '119', 'Lyon County'],
['19', 'Iowa', '121', 'Madison County'],
['19', 'Iowa', '123', 'Mahaska County'],
['19', 'Iowa', '125', 'Marion County'],
['19', 'Iowa', '127', 'Marshall County'],
['19', 'Iowa', '129', 'Mills County'],
['19', 'Iowa', '131', 'Mitchell County'],
['19', 'Iowa', '133', 'Monona County'],
['19', 'Iowa', '135', 'Monroe County'],
['19', 'Iowa', '137', 'Montgomery County'],
['19', 'Iowa', '139', 'Muscatine County'],
['19', 'Iowa', '141', "O'Brien County"],
['19', 'Iowa', '143', 'Osceola County'],
['19', 'Iowa', '145', 'Page County'],
['19', 'Iowa', '147', 'Palo Alto County'],
['19', 'Iowa', '149', 'Plymouth County'],
['19', 'Iowa', '151', 'Pocahontas County'],
['19', 'Iowa', '153', 'Polk County'],
['19', 'Iowa', '155', 'Pottawattamie County'],
['19', 'Iowa', '157', 'Poweshiek County'],
['19', 'Iowa', '159', 'Ringgold County'],
['19', 'Iowa', '161', 'Sac County'],
['19', 'Iowa', '163', 'Scott County'],
['19', 'Iowa', '165', 'Shelby County'],
['19', 'Iowa', '167', 'Sioux County'],
['19', 'Iowa', '169', 'Story County'],
['19', 'Iowa', '171', 'Tama County'],
['19', 'Iowa', '173', 'Taylor County'],
['19', 'Iowa', '175', 'Union County'],
['19', 'Iowa', '177', 'Van Buren County'],
['19', 'Iowa', '179', 'Wapello County'],
['19', 'Iowa', '181', 'Warren County'],
['19', 'Iowa', '183', 'Washington County'],
['19', 'Iowa', '185', 'Wayne County'],
['19', 'Iowa', '187', 'Webster County'],
['19', 'Iowa', '189', 'Winnebago County'],
['19', 'Iowa', '191', 'Winneshiek County'],
['19', 'Iowa', '193', 'Woodbury County'],
['19', 'Iowa', '195', 'Worth County'],
['19', 'Iowa', '197', 'Wright County'],
['20', 'Kansas', '1', 'Allen County'],
['20', 'Kansas', '3', 'Anderson County'],
['20', 'Kansas', '5', 'Atchison County'],
['20', 'Kansas', '7', 'Barber County'],
['20', 'Kansas', '9', 'Barton County'],
['20', 'Kansas', '11', 'Bourbon County'],
['20', 'Kansas', '13', 'Brown County'],
['20', 'Kansas', '15', 'Butler County'],
['20', 'Kansas', '17', 'Chase County'],
['20', 'Kansas', '19', 'Chautauqua County'],
['20', 'Kansas', '21', 'Cherokee County'],
['20', 'Kansas', '23', 'Cheyenne County'],
['20', 'Kansas', '25', 'Clark County'],
['20', 'Kansas', '27', 'Clay County'],
['20', 'Kansas', '29', 'Cloud County'],
['20', 'Kansas', '31', 'Coffey County'],
['20', 'Kansas', '33', 'Comanche County'],
['20', 'Kansas', '35', 'Cowley County'],
['20', 'Kansas', '37', 'Crawford County'],
['20', 'Kansas', '39', 'Decatur County'],
['20', 'Kansas', '41', 'Dickinson County'],
['20', 'Kansas', '43', 'Doniphan County'],
['20', 'Kansas', '45', 'Douglas County'],
['20', 'Kansas', '47', 'Edwards County'],
['20', 'Kansas', '49', 'Elk County'],
['20', 'Kansas', '51', 'Ellis County'],
['20', 'Kansas', '53', 'Ellsworth County'],
['20', 'Kansas', '55', 'Finney County'],
['20', 'Kansas', '57', 'Ford County'],
['20', 'Kansas', '59', 'Franklin County'],
['20', 'Kansas', '61', 'Geary County'],
['20', 'Kansas', '63', 'Gove County'],
['20', 'Kansas', '65', 'Graham County'],
['20', 'Kansas', '67', 'Grant County'],
['20', 'Kansas', '69', 'Gray County'],
['20', 'Kansas', '71', 'Greeley County'],
['20', 'Kansas', '73', 'Greenwood County'],
['20', 'Kansas', '75', 'Hamilton County'],
['20', 'Kansas', '77', 'Harper County'],
['20', 'Kansas', '79', 'Harvey County'],
['20', 'Kansas', '81', 'Haskell County'],
['20', 'Kansas', '83', 'Hodgeman County'],
['20', 'Kansas', '85', 'Jackson County'],
['20', 'Kansas', '87', 'Jefferson County'],
['20', 'Kansas', '89', 'Jewell County'],
['20', 'Kansas', '91', 'Johnson County'],
['20', 'Kansas', '93', 'Kearny County'],
['20', 'Kansas', '95', 'Kingman County'],
['20', 'Kansas', '97', 'Kiowa County'],
['20', 'Kansas', '99', 'Labette County'],
['20', 'Kansas', '101', 'Lane County'],
['20', 'Kansas', '103', 'Leavenworth County'],
['20', 'Kansas', '105', 'Lincoln County'],
['20', 'Kansas', '107', 'Linn County'],
['20', 'Kansas', '109', 'Logan County'],
['20', 'Kansas', '111', 'Lyon County'],
['20', 'Kansas', '113', 'McPherson County'],
['20', 'Kansas', '115', 'Marion County'],
['20', 'Kansas', '117', 'Marshall County'],
['20', 'Kansas', '119', 'Meade County'],
['20', 'Kansas', '121', 'Miami County'],
['20', 'Kansas', '123', 'Mitchell County'],
['20', 'Kansas', '125', 'Montgomery County'],
['20', 'Kansas', '127', 'Morris County'],
['20', 'Kansas', '129', 'Morton County'],
['20', 'Kansas', '131', 'Nemaha County'],
['20', 'Kansas', '133', 'Neosho County'],
['20', 'Kansas', '135', 'Ness County'],
['20', 'Kansas', '137', 'Norton County'],
['20', 'Kansas', '139', 'Osage County'],
['20', 'Kansas', '141', 'Osborne County'],
['20', 'Kansas', '143', 'Ottawa County'],
['20', 'Kansas', '145', 'Pawnee County'],
['20', 'Kansas', '147', 'Phillips County'],
['20', 'Kansas', '149', 'Pottawatomie County'],
['20', 'Kansas', '151', 'Pratt County'],
['20', 'Kansas', '153', 'Rawlins County'],
['20', 'Kansas', '155', 'Reno County'],
['20', 'Kansas', '157', 'Republic County'],
['20', 'Kansas', '159', 'Rice County'],
['20', 'Kansas', '161', 'Riley County'],
['20', 'Kansas', '163', 'Rooks County'],
['20', 'Kansas', '165', 'Rush County'],
['20', 'Kansas', '167', 'Russell County'],
['20', 'Kansas', '169', 'Saline County'],
['20', 'Kansas', '171', 'Scott County'],
['20', 'Kansas', '173', 'Sedgwick County'],
['20', 'Kansas', '175', 'Seward County'],
['20', 'Kansas', '177', 'Shawnee County'],
['20', 'Kansas', '179', 'Sheridan County'],
['20', 'Kansas', '181', 'Sherman County'],
['20', 'Kansas', '183', 'Smith County'],
['20', 'Kansas', '185', 'Stafford County'],
['20', 'Kansas', '187', 'Stanton County'],
['20', 'Kansas', '189', 'Stevens County'],
['20', 'Kansas', '191', 'Sumner County'],
['20', 'Kansas', '193', 'Thomas County'],
['20', 'Kansas', '195', 'Trego County'],
['20', 'Kansas', '197', 'Wabaunsee County'],
['20', 'Kansas', '199', 'Wallace County'],
['20', 'Kansas', '201', 'Washington County'],
['20', 'Kansas', '203', 'Wichita County'],
['20', 'Kansas', '205', 'Wilson County'],
['20', 'Kansas', '207', 'Woodson County'],
['20', 'Kansas', '209', 'Wyandotte County'],
['21', 'Kentucky', '1', 'Adair County'],
['21', 'Kentucky', '3', 'Allen County'],
['21', 'Kentucky', '5', 'Anderson County'],
['21', 'Kentucky', '7', 'Ballard County'],
['21', 'Kentucky', '9', 'Barren County'],
['21', 'Kentucky', '11', 'Bath County'],
['21', 'Kentucky', '13', 'Bell County'],
['21', 'Kentucky', '15', 'Boone County'],
['21', 'Kentucky', '17', 'Bourbon County'],
['21', 'Kentucky', '19', 'Boyd County'],
['21', 'Kentucky', '21', 'Boyle County'],
['21', 'Kentucky', '23', 'Bracken County'],
['21', 'Kentucky', '25', 'Breathitt County'],
['21', 'Kentucky', '27', 'Breckinridge County'],
['21', 'Kentucky', '29', 'Bullitt County'],
['21', 'Kentucky', '31', 'Butler County'],
['21', 'Kentucky', '33', 'Caldwell County'],
['21', 'Kentucky', '35', 'Calloway County'],
['21', 'Kentucky', '37', 'Campbell County'],
['21', 'Kentucky', '39', 'Carlisle County'],
['21', 'Kentucky', '41', 'Carroll County'],
['21', 'Kentucky', '43', 'Carter County'],
['21', 'Kentucky', '45', 'Casey County'],
['21', 'Kentucky', '47', 'Christian County'],
['21', 'Kentucky', '49', 'Clark County'],
['21', 'Kentucky', '51', 'Clay County'],
['21', 'Kentucky', '53', 'Clinton County'],
['21', 'Kentucky', '55', 'Crittenden County'],
['21', 'Kentucky', '57', 'Cumberland County'],
['21', 'Kentucky', '59', 'Daviess County'],
['21', 'Kentucky', '61', 'Edmonson County'],
['21', 'Kentucky', '63', 'Elliott County'],
['21', 'Kentucky', '65', 'Estill County'],
['21', 'Kentucky', '67', 'Fayette County'],
['21', 'Kentucky', '69', 'Fleming County'],
['21', 'Kentucky', '71', 'Floyd County'],
['21', 'Kentucky', '73', 'Franklin County'],
['21', 'Kentucky', '75', 'Fulton County'],
['21', 'Kentucky', '77', 'Gallatin County'],
['21', 'Kentucky', '79', 'Garrard County'],
['21', 'Kentucky', '81', 'Grant County'],
['21', 'Kentucky', '83', 'Graves County'],
['21', 'Kentucky', '85', 'Grayson County'],
['21', 'Kentucky', '87', 'Green County'],
['21', 'Kentucky', '89', 'Greenup County'],
['21', 'Kentucky', '91', 'Hancock County'],
['21', 'Kentucky', '93', 'Hardin County'],
['21', 'Kentucky', '95', 'Harlan County'],
['21', 'Kentucky', '97', 'Harrison County'],
['21', 'Kentucky', '99', 'Hart County'],
['21', 'Kentucky', '101', 'Henderson County'],
['21', 'Kentucky', '103', 'Henry County'],
['21', 'Kentucky', '105', 'Hickman County'],
['21', 'Kentucky', '107', 'Hopkins County'],
['21', 'Kentucky', '109', 'Jackson County'],
['21', 'Kentucky', '111', 'Jefferson County'],
['21', 'Kentucky', '113', 'Jessamine County'],
['21', 'Kentucky', '115', 'Johnson County'],
['21', 'Kentucky', '117', 'Kenton County'],
['21', 'Kentucky', '119', 'Knott County'],
['21', 'Kentucky', '121', 'Knox County'],
['21', 'Kentucky', '123', 'Larue County'],
['21', 'Kentucky', '125', 'Laurel County'],
['21', 'Kentucky', '127', 'Lawrence County'],
['21', 'Kentucky', '129', 'Lee County'],
['21', 'Kentucky', '131', 'Leslie County'],
['21', 'Kentucky', '133', 'Letcher County'],
['21', 'Kentucky', '135', 'Lewis County'],
['21', 'Kentucky', '137', 'Lincoln County'],
['21', 'Kentucky', '139', 'Livingston County'],
['21', 'Kentucky', '141', 'Logan County'],
['21', 'Kentucky', '143', 'Lyon County'],
['21', 'Kentucky', '145', 'McCracken County'],
['21', 'Kentucky', '147', 'McCreary County'],
['21', 'Kentucky', '149', 'McLean County'],
['21', 'Kentucky', '151', 'Madison County'],
['21', 'Kentucky', '153', 'Magoffin County'],
['21', 'Kentucky', '155', 'Marion County'],
['21', 'Kentucky', '157', 'Marshall County'],
['21', 'Kentucky', '159', 'Martin County'],
['21', 'Kentucky', '161', 'Mason County'],
['21', 'Kentucky', '163', 'Meade County'],
['21', 'Kentucky', '165', 'Menifee County'],
['21', 'Kentucky', '167', 'Mercer County'],
['21', 'Kentucky', '169', 'Metcalfe County'],
['21', 'Kentucky', '171', 'Monroe County'],
['21', 'Kentucky', '173', 'Montgomery County'],
['21', 'Kentucky', '175', 'Morgan County'],
['21', 'Kentucky', '177', 'Muhlenberg County'],
['21', 'Kentucky', '179', 'Nelson County'],
['21', 'Kentucky', '181', 'Nicholas County'],
['21', 'Kentucky', '183', 'Ohio County'],
['21', 'Kentucky', '185', 'Oldham County'],
['21', 'Kentucky', '187', 'Owen County'],
['21', 'Kentucky', '189', 'Owsley County'],
['21', 'Kentucky', '191', 'Pendleton County'],
['21', 'Kentucky', '193', 'Perry County'],
['21', 'Kentucky', '195', 'Pike County'],
['21', 'Kentucky', '197', 'Powell County'],
['21', 'Kentucky', '199', 'Pulaski County'],
['21', 'Kentucky', '201', 'Robertson County'],
['21', 'Kentucky', '203', 'Rockcastle County'],
['21', 'Kentucky', '205', 'Rowan County'],
['21', 'Kentucky', '207', 'Russell County'],
['21', 'Kentucky', '209', 'Scott County'],
['21', 'Kentucky', '211', 'Shelby County'],
['21', 'Kentucky', '213', 'Simpson County'],
['21', 'Kentucky', '215', 'Spencer County'],
['21', 'Kentucky', '217', 'Taylor County'],
['21', 'Kentucky', '219', 'Todd County'],
['21', 'Kentucky', '221', 'Trigg County'],
['21', 'Kentucky', '223', 'Trimble County'],
['21', 'Kentucky', '225', 'Union County'],
['21', 'Kentucky', '227', 'Warren County'],
['21', 'Kentucky', '229', 'Washington County'],
['21', 'Kentucky', '231', 'Wayne County'],
['21', 'Kentucky', '233', 'Webster County'],
['21', 'Kentucky', '235', 'Whitley County'],
['21', 'Kentucky', '237', 'Wolfe County'],
['21', 'Kentucky', '239', 'Woodford County'],
['22', 'Louisiana', '1', 'Acadia Parish'],
['22', 'Louisiana', '3', 'Allen Parish'],
['22', 'Louisiana', '5', 'Ascension Parish'],
['22', 'Louisiana', '7', 'Assumption Parish'],
['22', 'Louisiana', '9', 'Avoyelles Parish'],
['22', 'Louisiana', '11', 'Beauregard Parish'],
['22', 'Louisiana', '13', 'Bienville Parish'],
['22', 'Louisiana', '15', 'Bossier Parish'],
['22', 'Louisiana', '17', 'Caddo Parish'],
['22', 'Louisiana', '19', 'Calcasieu Parish'],
['22', 'Louisiana', '21', 'Caldwell Parish'],
['22', 'Louisiana', '23', 'Cameron Parish'],
['22', 'Louisiana', '25', 'Catahoula Parish'],
['22', 'Louisiana', '27', 'Claiborne Parish'],
['22', 'Louisiana', '29', 'Concordia Parish'],
['22', 'Louisiana', '31', 'De Soto Parish'],
['22', 'Louisiana', '33', 'East Baton Rouge Parish'],
['22', 'Louisiana', '35', 'East Carroll Parish'],
['22', 'Louisiana', '37', 'East Feliciana Parish'],
['22', 'Louisiana', '39', 'Evangeline Parish'],
['22', 'Louisiana', '41', 'Franklin Parish'],
['22', 'Louisiana', '43', 'Grant Parish'],
['22', 'Louisiana', '45', 'Iberia Parish'],
['22', 'Louisiana', '47', 'Iberville Parish'],
['22', 'Louisiana', '49', 'Jackson Parish'],
['22', 'Louisiana', '51', 'Jefferson Parish'],
['22', 'Louisiana', '53', 'Jefferson Davis Parish'],
['22', 'Louisiana', '55', 'Lafayette Parish'],
['22', 'Louisiana', '57', 'Lafourche Parish'],
['22', 'Louisiana', '59', 'La Salle Parish'],
['22', 'Louisiana', '61', 'Lincoln Parish'],
['22', 'Louisiana', '63', 'Livingston Parish'],
['22', 'Louisiana', '65', 'Madison Parish'],
['22', 'Louisiana', '67', 'Morehouse Parish'],
['22', 'Louisiana', '69', 'Natchitoches Parish'],
['22', 'Louisiana', '71', 'Orleans Parish'],
['22', 'Louisiana', '73', 'Ouachita Parish'],
['22', 'Louisiana', '75', 'Plaquemines Parish'],
['22', 'Louisiana', '77', 'Pointe Coupee Parish'],
['22', 'Louisiana', '79', 'Rapides Parish'],
['22', 'Louisiana', '81', 'Red River Parish'],
['22', 'Louisiana', '83', 'Richland Parish'],
['22', 'Louisiana', '85', 'Sabine Parish'],
['22', 'Louisiana', '87', 'St. Bernard Parish'],
['22', 'Louisiana', '89', 'St. Charles Parish'],
['22', 'Louisiana', '91', 'St. Helena Parish'],
['22', 'Louisiana', '93', 'St. James Parish'],
['22', 'Louisiana', '95', 'St. John the Baptist Parish'],
['22', 'Louisiana', '97', 'St. Landry Parish'],
['22', 'Louisiana', '99', 'St. Martin Parish'],
['22', 'Louisiana', '101', 'St. Mary Parish'],
['22', 'Louisiana', '103', 'St. Tammany Parish'],
['22', 'Louisiana', '105', 'Tangipahoa Parish'],
['22', 'Louisiana', '107', 'Tensas Parish'],
['22', 'Louisiana', '109', 'Terrebonne Parish'],
['22', 'Louisiana', '111', 'Union Parish'],
['22', 'Louisiana', '113', 'Vermilion Parish'],
['22', 'Louisiana', '115', 'Vernon Parish'],
['22', 'Louisiana', '117', 'Washington Parish'],
['22', 'Louisiana', '119', 'Webster Parish'],
['22', 'Louisiana', '121', 'West Baton Rouge Parish'],
['22', 'Louisiana', '123', 'West Carroll Parish'],
['22', 'Louisiana', '125', 'West Feliciana Parish'],
['22', 'Louisiana', '127', 'Winn Parish'],
['23', 'Maine', '1', 'Androscoggin County'],
['23', 'Maine', '3', 'Aroostook County'],
['23', 'Maine', '5', 'Cumberland County'],
['23', 'Maine', '7', 'Franklin County'],
['23', 'Maine', '9', 'Hancock County'],
['23', 'Maine', '11', 'Kennebec County'],
['23', 'Maine', '13', 'Knox County'],
['23', 'Maine', '15', 'Lincoln County'],
['23', 'Maine', '17', 'Oxford County'],
['23', 'Maine', '19', 'Penobscot County'],
['23', 'Maine', '21', 'Piscataquis County'],
['23', 'Maine', '23', 'Sagadahoc County'],
['23', 'Maine', '25', 'Somerset County'],
['23', 'Maine', '27', 'Waldo County'],
['23', 'Maine', '29', 'Washington County'],
['23', 'Maine', '31', 'York County'],
['24', 'Maryland', '1', 'Allegany County'],
['24', 'Maryland', '3', 'Anne Arundel County'],
